,page_id,text,label,Pattern Category
389,817.0,"Ends in 1 Days, 4 Minutes, 44 Seconds",1,Urgency
390,1451.0,In Stock - Limited Quantity,1,Scarcity
391,128.0,on Freight,0,Not Dark Pattern
392,527.0,Canvas Wall Art,0,Not Dark Pattern
393,1524.0,Only 8 left in stock. Almost Gone!,1,Scarcity
394,719.0,JFN V Neck Lace Cut-Out Basic T-Shirt/Tee,0,Not Dark Pattern
395,766.0,or,0,Not Dark Pattern
396,1197.0, Short Sleeve Dresses ,0,Not Dark Pattern
397,1059.0,"Limited time only: FREE SHIPPING on all orders, no minimum required!",1,Urgency
398,387.0,"No thanks, I don't like promotions and exclusive content.",1,Misdirection
399,724.0, Shop All Lehenga Choli ,0,Not Dark Pattern
400,1330.0,Lack Of Color,0,Not Dark Pattern
401,61.0, Eye Protection,0,Not Dark Pattern
402,1472.0,10 Left,1,Scarcity
403,1468.0, REPLACE-WITH-DYANMIC-HOST-ID,0,Not Dark Pattern
404,209.0,TVs,0,Not Dark Pattern
405,1124.0,Only 2 left,1,Scarcity
406,1428.0,Temporary Tattoos,0,Not Dark Pattern
407,674.0,3Days01:49:51 Left,1,Urgency
408,190.0,Log in / Create an account,0,Not Dark Pattern
409,758.0,Your order is reserved for 07:28 minutes!,1,Urgency
410,1667.0," is full of sorrow and joy that weaves the life stories of its characters, exploring relationships, illness and loss * Manchester Weekly News *",0,Not Dark Pattern
411,208.0,OH SO POPULAR! 21 bought in the last 7 days.,1,Social Proof
412,442.0,"No Thanks, I'll Pay Full Price",1,Misdirection
413,1268.0,Card Storage,0,Not Dark Pattern
414,288.0,2 customers recently bought it,1,Social Proof
415,1069.0,Only 1 left in stock,1,Scarcity
416,1009.0,Horizon Wide Neck Sweatshirt,0,Not Dark Pattern
417,1536.0,All Womens Accessories,0,Not Dark Pattern
418,1166.0,Only 1 left in stock! Get in quick!,1,Scarcity
419,1648.0,Strip Softbox,0,Not Dark Pattern
420,720.0,You left 2 items in your bag Released in: 29 minutes :07 seconds,1,Urgency
421,1056.0,Your first payment will be due on the day of your purchase.*,0,Not Dark Pattern
422,58.0,7 people have it in their cart,1,Social Proof
423,1119.0,Pre-order 3 left,1,Scarcity
424,673.0,Offer ends in 15hrs 1min 56sec!,1,Urgency
425,974.0,"Hurry, this style is selling fast!",1,Scarcity
426,1736.0, Glows In The Dark ,0,Not Dark Pattern
427,1469.0,Towel Rails & Racks,0,Not Dark Pattern
428,568.0,"When you place healing crystals in a symmetrical fashion and activate it with a crystal wand, the pattern is charged to send messages to the universe. A healing crystal grid uses sophisticated symmetry for manifestation.",0,Not Dark Pattern
429,1104.0,"Hurry, only 3 left!",1,Scarcity
430,538.0,FREE NECKLACE FOR MOM 01Days 01Hrs 35Mins 02Secs,1,Urgency
431,1648.0,Quick Release,0,Not Dark Pattern
432,976.0,Blonde/Bleached Hair: All colors look great. Silver won't be prominent on bleached hair though.,0,Not Dark Pattern
433,1064.0,"Free Upgrade, Limited Time!\n*DISH Install Not Available*",1,Urgency
434,103.0,Chatting,0,Not Dark Pattern
435,822.0,Specialist Tools,0,Not Dark Pattern
436,822.0, Menu Search ,0,Not Dark Pattern
437,1056.0, Fashion Bags ,0,Not Dark Pattern
438,424.0,"No thanks, I don't like discounts",1,Misdirection
439,1450.0,Going Fast: Limited Quantities Left!,1,Scarcity
440,1351.0, This is a green tea without the bitterness. ,0,Not Dark Pattern
441,216.0,Spring Styles ,0,Not Dark Pattern
442,1367.0,Rate & Review ,0,Not Dark Pattern
443,898.0,"You may cancel your JustFab VIP Membership at any time. There is absolutely no cancellation fee. If you would like to continue receiving selections, then just skip the month by clicking Skip This Month in your Boutique between the 1st and the 5th of the month. You won't be charged and no member credit will be generated for you. If you no longer want to skip the month, then call our Fashion Consultants on 020 36953830 (local rate) Mon-Fri 8:00AM to 8:00PM and Sat-Sun 10:00AM to 6:00PM or cancel your membership via chat.",1,Obstruction
444,1265.0,Only 498 left,1,Scarcity
445,638.0,Cooper Remotes,0,Not Dark Pattern
446,206.0,Over 38 bought,1,Social Proof
447,1630.0, Mitre Saws ,0,Not Dark Pattern
448,827.0,Christian Dior,0,Not Dark Pattern
449,117.0,Share this product,0,Not Dark Pattern
450,1630.0, Space Heaters & Workshop Heaters ,0,Not Dark Pattern
451,1240.0,Hurry! Only a few of these left,1,Scarcity
452,1646.0,Only 2 Left!,1,Scarcity
453,1466.0,Animals & Action Figures,0,Not Dark Pattern
454,1563.0,only 2 left,1,Scarcity
455,1273.0,Only 1 Item Left!,1,Scarcity
456,695.0,HAUTELOOK 04:53,1,Urgency
457,1160.0,Only 1 item left,1,Scarcity
458,1367.0, WANNA COLLAB? ,0,Not Dark Pattern
459,1736.0, PopTop Refine by Product Type: PopTop ,0,Not Dark Pattern
460,981.0,* Limited Time Offer *\nFREE\nTLPWR1 Test Leads!,1,Urgency
461,767.0,Earn FanCash on all purchases!,0,Not Dark Pattern
462,1468.0,Bob's Outreach ,0,Not Dark Pattern
463,1658.0,Cleaning Brushes & Tools,0,Not Dark Pattern
464,1648.0,Sunwayfoto,0,Not Dark Pattern
465,39.0,85 have it in their cart,1,Social Proof
466,883.0,"If you wish to cancel your subscription, you can email us at getflat@flattummyco.com",1,Obstruction
467,417.0,No thanks. I'd rather pay full price.,1,Misdirection
468,1479.0,Only 3 pieces in stock!,1,Scarcity
469,1079.0,ONLY 3 LEFT IN STOCK.,1,Scarcity
470,1446.0,Free Embroidery Patterns,0,Not Dark Pattern
471,1469.0,Mixing & Measuring,0,Not Dark Pattern
472,885.0,"Members may cancel their Membership at any time during their Membership term and receive a full refund, less any benefits/savings received in their current Membership term (for example, Buyer’s Club Discounts received or free shipping). Refunds for completed years completed will not be made, even if the Member did not use any of the benefits during the Membership term. To cancel your membership, please contact our customer service department by contacting us at 1-800-375-3006.",1,Obstruction
473,1759.0,"To qualify, simply verify your status during checkout on the payment step. We verify through ID.me, our trusted technology partner for secure digital identity verification. ",0,Not Dark Pattern
474,450.0,"no thanks, I'll save money another day",1,Misdirection
475,257.0,"Shopper from Saint John, NB viewed Lenovo ThinkCentre M710t 10M9000RUS Desktop Computer 3 minutes ago!",1,Social Proof
476,1409.0,Only 2 Left In Stock,1,Scarcity
477,361.0, Best-Selling Products ,0,Not Dark Pattern
478,1028.0,LIMITED TIME ONLY!,1,Urgency
479,1293.0, Subscribe! Don’t be caught empty handed ,0,Not Dark Pattern
480,246.0, Add to Cart ,0,Not Dark Pattern
481,990.0,"Now 30% off - hurry, limited time offer!",1,Urgency
482,1541.0,The requested page could not be found,0,Not Dark Pattern
483,1468.0, View In Your Room ,0,Not Dark Pattern
484,1174.0, EVO SP All EVO SP parts and accessories ,0,Not Dark Pattern
485,1434.0, Circa Punches ,0,Not Dark Pattern
486,752.0, Riding Culture Neue Lifestyle-Marke bei motoin ,0,Not Dark Pattern
487,667.0,Ericdress Long Sleeve Mesh Off Shoulder Summer Dress,0,Not Dark Pattern
488,1351.0,Green Tea is made up of properties that have been known to increase caloric expenditure as well as the metabolism of fat,0,Not Dark Pattern
489,350.0,COLLEGIATE,0,Not Dark Pattern
490,1653.0,Sparkling Elegance,0,Not Dark Pattern
491,287.0,"To add to Wishlist, please register or sign in.",0,Not Dark Pattern
492,1110.0,HURRY! Only a few left in stock!,1,Scarcity
493,216.0, New In Lunch Boxes ,0,Not Dark Pattern
494,1446.0, Cayman Islands USD,0,Not Dark Pattern
495,318.0,"No Thanks, I rather pay full price",1,Misdirection
496,264.0, View All Shoes ,0,Not Dark Pattern
497,152.0,Someone from Airdrie & 10820 others bought this item recently.,1,Social Proof
498,1330.0,Rachel Comey,0,Not Dark Pattern
499,204.0,52 people are looking at this right now.,1,Social Proof
500,,flash releases | limited release only for now,1,Urgency
501,,slips & pillows,0,Not Dark Pattern
502,,write a ।,0,Not Dark Pattern
503,,"to start in return, simply clicking on the following button and add your delivery details. for my inventory is filled, one must receive an email with shipping instructions for how to ship these item ( s ) via our warehouse.",0,Not Dark Pattern
504,,newsletter chapters ( additional reports ),0,Not Dark Pattern
505,,in aria,1,Scarcity
506,,"we cannot get door to door delivery for every customer. buyers in remote ways such as farms, islands, archaeological sites, small towns, hungry out - how - towners, people that need to collect from their nearest shopping centers.",0,Not Dark Pattern
507,,hurry! runs 55 seconds in stock,1,Scarcity
508,,your stock only is left,1,Scarcity
509,,international shipping academy,0,Not Dark Pattern
510,,"accessories, accessories & accessories",0,Not Dark Pattern
511,,you! only 2 。,1,Scarcity
512,,primary role proctor,0,Not Dark Pattern
513,,only 8 tenderly,1,Scarcity
514,,horizons,0,Not Dark Pattern
515,,lcd ribbon 0,0,Not Dark Pattern
516,,looking for... next missing nhl jersey?,0,Not Dark Pattern
517,,our most selling novels,1,Misdirection
518,,"6, 142 listeners have added that cart recently",1,Social Proof
519,,[UNK] availability,1,Scarcity
520,,well thanks. i am'not like free spirit...,1,Misdirection
521,,read you please get to read - - eight hundred group favourites * sunday evenings *,0,Not Dark Pattern
522,,supply & service,0,Not Dark Pattern
523,,"michael ann pontiac, ms and purchased a",1,Social Proof
524,,minimal lighting,0,Not Dark Pattern
525,,shop 365 >,0,Not Dark Pattern
526,,only i are viewing this.,1,Social Proof
527,,"894 claimed! yes, and a dozen days!",1,Scarcity
528,,77 times even this,1,Social Proof
529,,and trousers,0,Not Dark Pattern
530,,。,0,Not Dark Pattern
531,,4 pages left,1,Scarcity
532,,goodbye! exclusive deal for you! 1 22 : 03 [UNK],1,Urgency
533,,summer ends in,1,Urgency
534,,"another babe in heaven, egypt states identified as flat tummy tea",1,Social Proof
535,,someone in our iago texas 3 states purchased seek discomfort in white laser device 5 hours before,1,Social Proof
536,,more ．,0,Not Dark Pattern
537,,daystate trillion padres rifles,0,Not Dark Pattern
538,,"keyboard navigation profile ( motor - impaired ) : this profile enables motor - disabled employees to operate the website using the navigate tab, shift + screen, and the enter keys. users can also use shortcuts such as “ m ” ( menus ), “ a ” ( headings ), “ f button ( buttons ), “ b ” ( buttons ), and an g device ( graphics ) to navigate to specific elements.",0,Not Dark Pattern
539,,it sold in last financial month.,1,Social Proof
540,,# certified _ ▪ _ [UNK],0,Not Dark Pattern
541,,over the look,0,Not Dark Pattern
542,,pbs remotes,0,Not Dark Pattern
543,,four copies left in stock.,1,Scarcity
544,,autism syndrome isolate,0,Not Dark Pattern
545,,tables for internal refine by material type : exceptions include magsafe,0,Not Dark Pattern
546,,product production,0,Not Dark Pattern
547,,someone from florida purchased a super fg 11 - like engine - 35 % and,1,Social Proof
548,,sign it as google,0,Not Dark Pattern
549,,shop site,0,Not Dark Pattern
550,,you shall change the preference here shop my select persons age,0,Not Dark Pattern
551,,wrapped in stock,1,Scarcity
552,,shop [UNK],0,Not Dark Pattern
553,,2017 stock alert : only 240 individuals in inventory,1,Scarcity
554,,womens is 3,0,Not Dark Pattern
555,,screen print...,0,Not Dark Pattern
556,,"a solid mock frame half hips pullover purchased from columbus, georgia, roughly 1 minute ago",1,Social Proof
557,,soft until tough - protects from accidental scratches,0,Not Dark Pattern
558,,christopher r.,0,Not Dark Pattern
559,,i won't feel anything,1,Misdirection
560,,currently nine items left,1,Scarcity
561,,sunrise massacre,0,Not Dark Pattern
562,,"someone around mt kilda, victoria said frank queen by bed base",1,Social Proof
563,,studied in york slide / entry slope construction...,0,Not Dark Pattern
564,,45 hours to bag in from past 24 ।,1,Social Proof
565,,87 % for one. hands up!,1,Scarcity
566,,c! 1. 40 uk delivery ends soon,1,Urgency
567,,only newly left,1,Scarcity
568,,9 items left,1,Scarcity
569,,19 people purchase this product with...,1,Social Proof
570,,．,0,Not Dark Pattern
571,,all page ( s ) remains in stock!,1,Scarcity
572,,_ _ _ _ _ _ _ _ _ _,0,Not Dark Pattern
573,,only the left in area,1,Scarcity
574,,availability : only 6 points!,1,Scarcity
575,,personalised life,0,Not Dark Pattern
576,,a customer service specialist may see me soon.,0,Not Dark Pattern
577,,our order is reserved for 2 : 45 minutes!,1,Urgency
578,,rim & barrel fixings,0,Not Dark Pattern
579,,use the domain name after can,0,Not Dark Pattern
580,,office residence & offices,0,Not Dark Pattern
581,,this size has only part gap in...,1,Scarcity
582,,[UNK],0,Not Dark Pattern
583,,returns an ॥,0,Not Dark Pattern
584,,hot product for 250 people began looking at its product.,1,Social Proof
585,,i will't need to buy money,1,Misdirection
586,,live! only 2 hours at stock!,1,Scarcity
587,,hair 14 : 254,0,Not Dark Pattern
588,,deal was in 2009 : 30 : 13,1,Urgency
589,,also bought : hype blue for college kids smashwords,1,Social Proof
590,,only his left,1,Scarcity
591,,search all the products,0,Not Dark Pattern
592,,only 33 ª,1,Scarcity
593,,family of 0 | pick you pack,0,Not Dark Pattern
594,,at the remotes,0,Not Dark Pattern
595,,"hurry, my three year left!",1,Scarcity
596,,j & t project people life ’ s collaboration with the victoria and albert museum gives a stylish and contemporary permanent collection which celebrates this beauty with dignity of fabric which the london museum is renowned for.,0,Not Dark Pattern
597,,only 7 minutes!,1,Scarcity
598,,hurry! since 6 am... stock,1,Scarcity
599,,40 users remain currently active on local sites except now.,1,Social Proof
600,,hair 2012,0,Not Dark Pattern
601,,formal address *,0,Not Dark Pattern
602,,send us a refuge,0,Not Dark Pattern
603,,copy all home office pages,0,Not Dark Pattern
604,,search result : main answer :,0,Not Dark Pattern
605,,25 % offers reservations. hurry now!,1,Scarcity
606,,tube notes,0,Not Dark Pattern
607,,"mitchell corp. purchased a dimplex ignitexl 100 "" a track gasoline automobile motor",1,Social Proof
608,,geometric shape : wavy,0,Not Dark Pattern
609,,countless people stared at this product across the ensuing 24 hours.,1,Social Proof
610,,glow 。,0,Not Dark Pattern
611,,18 in depth,1,Scarcity
612,,someone on king lynn had twelve kogan a1 earphones with inline control from ios / 19 a hour ago.,1,Social Proof
613,,00 : 24 : 20 : 05,1,Urgency
614,,"also, i'll always pay full damages.",1,Misdirection
615,,channel 4 left.,1,Scarcity
616,,deals against the unknown,0,Not Dark Pattern
617,,"... it expresses love and longing, friendship in intimacy through",0,Not Dark Pattern
618,,1 this is called this,1,Social Proof
619,,your meeting is reserved for 09 : 09 pm!,1,Urgency
620,,"before man, water, plants, anything.",0,Not Dark Pattern
621,,camilla ′,0,Not Dark Pattern
622,,tonight is simple double line tulle web dress featuring appliques and beading,0,Not Dark Pattern
623,,fun treat results,0,Not Dark Pattern
624,,final horizon remaining!,1,Urgency
625,,"though thanks, both'll pay full lest",1,Misdirection
626,,this shopping bag appeared fine...,0,Not Dark Pattern
627,,chests & drawers,0,Not Dark Pattern
628,,only 7 left to total!,1,Scarcity
629,,only 5 people ( v ) here.,1,Scarcity
630,,²,0,Not Dark Pattern
631,,( 3 fragments left ),1,Scarcity
632,,tbs,0,Not Dark Pattern
633,,and the price just matches your heart.,0,Not Dark Pattern
634,,"bringing with cheap footwear, ‘ made into accessories by the biggest brands, the jd perfume turns fashion to the hottest looks even easier!",0,Not Dark Pattern
635,,high safety,0,Not Dark Pattern
636,,dvds rainbow,0,Not Dark Pattern
637,,on site meetings & exhibits,0,Not Dark Pattern
638,,director of maintenance & step - over services & assistance & similar companies,0,Not Dark Pattern
639,,moonstone ．,0,Not Dark Pattern
640,,i'will search for a discount,1,Misdirection
641,,four chapters left in stock,1,Scarcity
642,,ᴬ antilles usd,0,Not Dark Pattern
643,,this her short description useful? yesno,0,Not Dark Pattern
644,,additional information,0,Not Dark Pattern
645,,taylor & friends,0,Not Dark Pattern
646,,bought by teen stars in that few hours! record seller!,1,Social Proof
647,,books mostly poems,0,Not Dark Pattern
648,,the lesson is reserved for 14 : 48 minutes!,1,Urgency
649,,11 march 15 : 52 22 minutes : 36 3223 seconds,1,Urgency
650,,[UNK] [UNK],0,Not Dark Pattern
651,,most - truly good shop now,0,Not Dark Pattern
652,,royal lotus flower vase and clean water.,0,Not Dark Pattern
653,,"well, that was awkward.",0,Not Dark Pattern
654,,@ elsieandpresley _ com some interesting research results with our bodies as wax. not done [UNK],0,Not Dark Pattern
655,,all xi,0,Not Dark Pattern
656,,nursing principal,0,Not Dark Pattern
657,,only 1 episode ( 9 ) [UNK],1,Scarcity
658,,discount at $ 10... 00 : 30 : 02,1,Urgency
659,,souls'shoes,0,Not Dark Pattern
660,,limited time : $ 10 off! my my green stars!,1,Urgency
661,,fantasia,0,Not Dark Pattern
662,,and processor privacy password : https : / / cookieinformation. net / secret - hidden - receiver - search,0,Not Dark Pattern
663,,refrain,0,Not Dark Pattern
664,,"by clicking front up, you have to receive marketing consent messages from blue tide at whatever point provided, including messages received by autodialer. consent is not any condition of your purchase. message and data rates only apply. message frequency varies. reply help for help or stop to cancel. view our privacy policy and terms of service.",0,Not Dark Pattern
